Frontend,0,39,2,10-10-2011,2011-4, Kanban
Frontend,0,0,0,06-10-2011,2011-4, Kanban
Frontend,4,53,59,13-10-2011,2011-4, Kanban
Frontend,6,10,11,08-11-2011,2011-4, Kanban
Frontend,0,27,11,14-10-2011,2011-4, Kanban
Frontend,173,248,231,17-10-2011,2011-4, Kanban
Frontend,0,0,0,24-10-2011,2011-4, Kanban
Frontend,2,30,36,21-10-2011,2011-4, Kanban
Frontend,11,209,61,07-11-2011,2011-4, Kanban
Frontend,20,27,8,20-10-2011,2011-4, Kanban
Frontend,13,31,14,03-11-2011,2011-4, Kanban
Frontend,2,6,6,04-11-2011,2011-4, Kanban
Frontend,2,1,9,02-11-2011,2011-4, Kanban
Frontend,221,555,170,01-03-2012,2012-1, Kanban
Frontend,134,613,5024,19-10-2011,2011-4, Kanban
Frontend,7,118,23,31-10-2011,2011-4, Kanban
Frontend,0,0,2,25-10-2011,2011-4, Kanban
Frontend,7,2,1,01-11-2011,2011-4, Kanban
Frontend,95,340,240,10-11-2011,2011-4, Kanban
Frontend,211,635,610,24-01-2012,2012-1, Kanban
Frontend,0,4,5,14-11-2011,2011-4, Kanban
Frontend,0,44,0,16-11-2011,2011-4, Kanban
Frontend,0,92,34,15-11-2011,2011-4, Kanban
Frontend,1,35,11,24-11-2011,2011-4, Kanban
Frontend,0,16,3,23-11-2011,2011-4, Kanban
Frontend,0,52,2,17-11-2011,2011-4, Kanban
Frontend,750,446,86,19-09-2012,2012-3, Kanban
Frontend,0,0,0,21-11-2011,2011-4, Kanban
Frontend,13,127,34,04-01-2012,2012-1, Kanban
Frontend,331,154,43,28-11-2011,2011-4, Kanban
Frontend,57,223,74,07-12-2011,2011-4, Kanban
Frontend,5,13,5,08-12-2011,2011-4, Kanban
Frontend,390,99,64,25-11-2011,2011-4, Kanban
Frontend,76,64,33,22-12-2011,2011-4, Kanban
Frontend,1,190,44,21-12-2011,2011-4, Kanban
Frontend,33,42,22,28-12-2011,2011-4, Kanban
Frontend,487,292,217,01-12-2011,2011-4, Kanban
Frontend,38,408,76,10-01-2012,2012-1, Kanban
Frontend,230,214,121,29-11-2011,2011-4, Kanban
Frontend,0,6,18,13-12-2011,2011-4, Kanban
Frontend,0,0,0,14-12-2011,2011-4, Kanban
Frontend,25,181,34,27-01-2012,2012-1, Kanban
Frontend,0,0,0,06-12-2011,2011-4, Kanban
Frontend,0,0,2,09-12-2011,2011-4, Kanban
Frontend,0,7,12,05-12-2011,2011-4, Kanban
Frontend,94,439,116,18-02-2012,2012-1, Kanban
Frontend,152,623,227,17-01-2012,2012-1, Kanban
Frontend,176,311,157,02-02-2012,2012-1, Kanban
Frontend,553,973,380,31-08-2012,2012-3, Kanban
Frontend,0,0,1,19-12-2011,2011-4, Kanban
Frontend,0,10,7,20-12-2011,2011-4, Kanban
Frontend,0,0,0,19-05-2012,2012-2, Kanban
Frontend,89,218,106,20-10-2012,2012-4, Kanban
Frontend,33,943,45,09-05-2012,2012-2, Kanban
Frontend,0,0,0,12-01-2012,2012-1, Kanban
Frontend,182,375,305,16-01-2012,2012-1, Kanban
Frontend,0,6,1,19-01-2012,2012-1, Kanban
Frontend,21,68,66,25-01-2012,2012-1, Kanban
Frontend,0,0,0,20-01-2012,2012-1, Kanban
Frontend,0,0,0,30-01-2012,2012-1, Kanban
Frontend,0,0,0,03-02-2012,2012-1, Kanban
Frontend,5,63,25,04-02-2012,2012-1, Kanban
Frontend,42,92,138,18-01-2012,2012-1, Kanban
Frontend,0,70,8,26-01-2012,2012-1, Kanban
Frontend,162,762,158,24-02-2012,2012-1, Kanban
Frontend,0,56,27,10-02-2012,2012-1, Kanban
Frontend,0,0,0,08-02-2012,2012-1, Kanban
Frontend,0,0,0,31-01-2012,2012-1, Kanban
Frontend,2,87,12,01-02-2012,2012-1, Kanban
Frontend,0,51,12,29-02-2012,2012-1, Kanban
Frontend,5,9,13,06-02-2012,2012-1, Kanban
Frontend,0,0,0,07-02-2012,2012-1, Kanban
Frontend,3,199,19,08-03-2012,2012-1, Kanban
Frontend,0,0,0,07-04-2012,2012-2, Kanban
Frontend,291,915,223,11-04-2012,2012-2, Kanban
Frontend,39,81,37,11-02-2012,2012-1, Kanban
Frontend,0,0,0,15-02-2012,2012-1, Kanban
Frontend,0,0,0,22-02-2012,2012-1, Kanban
Frontend,118,179,101,07-03-2012,2012-1, Kanban
Frontend,0,0,2,23-02-2012,2012-1, Kanban
Frontend,0,10,0,02-03-2012,2012-1, Kanban
Frontend,9,22,12,03-03-2012,2012-1, Kanban
Frontend,23,85,64,06-03-2012,2012-1, Kanban
Frontend,1,186,14,12-03-2012,2012-1, Kanban
Frontend,2,1,10,13-06-2012,2012-2, Kanban
Frontend,15,178,60,26-06-2012,2012-2, Kanban
Frontend,0,22,21,19-06-2012,2012-2, Kanban
Frontend,69,173,41,13-03-2012,2012-1, Kanban
Frontend,19,49,27,05-03-2012,2012-1, Kanban
Frontend,8,27,18,05-05-2012,2012-2, Kanban
Frontend,43,103,28,31-03-2012,2012-1, Kanban
Frontend,0,0,0,13-04-2012,2012-2, Kanban
Frontend,27,166,80,09-03-2012,2012-1, Kanban
Frontend,0,0,4,22-03-2012,2012-1, Kanban
Frontend,0,0,0,12-05-2012,2012-2, Kanban
Frontend,166,361,147,14-03-2012,2012-1, Kanban
Frontend,98,405,94,24-03-2012,2012-1, Kanban
Frontend,961,1870,808,21-06-2012,2012-2, Kanban
Frontend,6,100,15,17-03-2012,2012-1, Kanban
Frontend,0,40,3,16-03-2012,2012-1, Kanban
Frontend,1783,4181,1860,14-04-2012,2012-2, Kanban
Frontend,0,0,0,28-06-2012,2012-2, Kanban
Frontend,0,1,17,12-04-2012,2012-2, Kanban
Frontend,13520,8344,5849,20-06-2012,2012-2, Kanban
Frontend,11,442,63,17-04-2012,2012-2, Kanban
Frontend,3,88,15,27-03-2012,2012-1, Kanban
Frontend,20,72,20,29-03-2012,2012-1, Kanban
Frontend,0,1,1,27-04-2012,2012-2, Kanban
Frontend,11,130,25,25-04-2012,2012-2, Kanban
Frontend,0,0,0,10-04-2012,2012-2, Kanban
Frontend,11,442,63,16-04-2012,2012-2, Kanban
Frontend,11,442,63,26-04-2012,2012-2, Kanban
Frontend,64,66,39,10-05-2012,2012-2, Kanban
Frontend,3,62,3,29-06-2012,2012-2, Kanban
Frontend,0,0,0,29-11-2012,2012-4, Kanban
Frontend,1,1,0,19-04-2012,2012-2, Kanban
Frontend,7,227,7,24-04-2012,2012-2, Kanban
Frontend,3344,3261,4607,04-05-2012,2012-2, Kanban
Frontend,0,18,4,07-05-2012,2012-2, Kanban
Frontend,0,32,11,08-05-2012,2012-2, Kanban
Frontend,0,9,0,05-07-2012,2012-3, Kanban
Frontend,2,37,48,26-05-2012,2012-2, Kanban
Frontend,16,138,24,22-05-2012,2012-2, Kanban
Frontend,0,24,21,15-05-2012,2012-2, Kanban
Frontend,19,27,12,23-05-2012,2012-2, Kanban
Frontend,4,195,21,16-05-2012,2012-2, Kanban
Frontend,0,0,1,01-06-2012,2012-2, Kanban
Frontend,0,74,14,24-05-2012,2012-2, Kanban
Frontend,0,176,45,18-07-2012,2012-3, Kanban
Frontend,19,387,63,07-06-2012,2012-2, Kanban
Frontend,0,0,0,26-07-2012,2012-3, Kanban
Frontend,4694,5535,8905,08-08-2012,2012-3, Kanban
Frontend,10,22,29,20-08-2012,2012-3, Kanban
Frontend,4,97,24,12-06-2012,2012-2, Kanban
Frontend,0,45,2,27-09-2012,2012-3, Kanban
Frontend,0,7,0,14-06-2012,2012-2, Kanban
Frontend,43,103,28,01-08-2012,2012-3, Kanban
Frontend,16,45,55,18-06-2012,2012-2, Kanban
Frontend,48,75,53,22-09-2012,2012-3, Kanban
Frontend,0,0,0,16-06-2012,2012-2, Kanban
Frontend,0,0,1,30-06-2012,2012-2, Kanban
Frontend,56,306,74,16-10-2012,2012-4, Kanban
Frontend,0,0,0,10-07-2012,2012-3, Kanban
Frontend,0,0,0,23-06-2012,2012-2, Kanban
Frontend,46,903,33,02-07-2012,2012-3, Kanban
Frontend,496,490,127,04-07-2012,2012-3, Kanban
Frontend,0,11,2,19-10-2012,2012-4, Kanban
Frontend,1,9,11,11-07-2012,2012-3, Kanban
Frontend,0,0,0,16-08-2012,2012-3, Kanban
Frontend,0,0,0,22-08-2012,2012-3, Kanban
Frontend,0,0,0,18-08-2012,2012-3, Kanban
Frontend,0,3,1,10-08-2012,2012-3, Kanban
Frontend,7,9,7,24-08-2012,2012-3, Kanban
Frontend,14,234,21,29-08-2012,2012-3, Kanban
Frontend,0,0,0,21-08-2012,2012-3, Kanban
Frontend,93,305,99,05-09-2012,2012-3, Kanban
Frontend,3,150,15,06-09-2012,2012-3, Kanban
Frontend,27,313,66,01-09-2012,2012-3, Kanban
Frontend,3460,5230,2271,25-09-2012,2012-3, Kanban
Frontend,365,3175,660,09-11-2012,2012-4, Kanban
Frontend,4,33,4,04-09-2012,2012-3, Kanban
Frontend,1794,3230,839,08-09-2012,2012-3, Kanban
Frontend,1862,3094,852,13-09-2012,2012-3, Kanban
Frontend,6,159,25,07-09-2012,2012-3, Kanban
Frontend,45,118,8,10-09-2012,2012-3, Kanban
Frontend,8,10,5,11-09-2012,2012-3, Kanban
Frontend,0,79,21,18-09-2012,2012-3, Kanban
Frontend,342,961,239,14-09-2012,2012-3, Kanban
Frontend,1,1,0,12-09-2012,2012-3, Kanban
Frontend,0,36,0,06-12-2012,2012-4, Kanban
Frontend,287,279,477,17-09-2012,2012-3, Kanban
Frontend,0,7,1,01-11-2012,2012-4, Kanban
Frontend,147,162,93,21-09-2012,2012-3, Kanban
Frontend,898,1032,555,02-10-2012,2012-4, Kanban
Frontend,10,19,16,22-11-2012,2012-4, Kanban
Frontend,29,25,16,26-09-2012,2012-3, Kanban
Frontend,52,244,252,05-10-2012,2012-4, Kanban
Frontend,269,1165,232,06-10-2012,2012-4, Kanban
Frontend,0,0,5,24-09-2012,2012-3, Kanban
Frontend,115,2628,357,25-10-2012,2012-4, Kanban
Frontend,746,1207,491,28-09-2012,2012-3, Kanban
Frontend,1023,1125,583,04-10-2012,2012-4, Kanban
Frontend,809,784,453,01-10-2012,2012-4, Kanban
Frontend,0,0,0,23-11-2012,2012-4, Kanban
Frontend,49,12,37,18-10-2012,2012-4, Kanban
Frontend,535,16,8,30-11-2012,2012-4, Kanban
Frontend,2848,8627,6670,12-10-2012,2012-4, Kanban
Frontend,8,95,32,03-10-2012,2012-4, Kanban
Frontend,0,41,14,11-10-2012,2012-4, Kanban
Frontend,77,1867,193,13-10-2012,2012-4, Kanban
Frontend,414,1785,431,09-10-2012,2012-4, Kanban
Frontend,316,1079,202,23-10-2012,2012-4, Kanban
Frontend,2,40,15,02-11-2012,2012-4, Kanban
Frontend,179,183,74,08-10-2012,2012-4, Kanban
Frontend,15,162,33,10-10-2012,2012-4, Kanban
Frontend,184,233,221,17-11-2012,2012-4, Kanban
Frontend,52,187,20,15-10-2012,2012-4, Kanban
Frontend,0,69,19,26-10-2012,2012-4, Kanban
